role_id,role_name,module_id,module_code,module_name,screen_view,tab_view,field_view,create,update,submit,return_for_fix,approve,reject,cancel,reverse,delete_draft,export,print,grant_permission,override_cap,scope_proposed,derivation
11,"مشغل اسطول",351,Finance/fin_unit_economics.php,"ربحية المعدة الواحدة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",352,Finance/fin_contract_margin.php,"هامش العقد ونموذج العمل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",353,Finance/fin_project_pl.php,"قائمة دخل المشروع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",354,Finance/fin_cashflow_stmt.php,"قائمة التدفقات النقدية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",355,Finance/fin_equity_stmt.php,"قائمة التغيرات في حقوق الملكية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",356,Finance/fin_posting_matrix.php,"مصفوفة الترحيل من الإدارات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",357,Finance/ob_register.php,"سجل الالتزامات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",358,Finance/ob_schedule.php,"جدول الاستحقاقات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",359,Finance/ob_due_soon.php,"المستحق قريبًا والتذكيرات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",360,Finance/ob_overdue.php,"الالتزامات المتأخرة والذمم الدائنة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",361,Finance/ob_horizon.php,"آفاق الالتزامات الثلاثة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",362,Finance/ob_commitments.php,"الملتزَم به وأثره في الموازنة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",363,Finance/ob_contingent.php,"الالتزامات المحتملة والإفصاح",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",364,Portal/ceo_audit_reports.php,"تقارير المراجعة الداخلية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",365,Portal/ceo_assignments.php,"موافقات التكليف",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",366,Finance/acc_my_day.php,"مساحة عملي اليوم — محاسب التخصص",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",367,Finance/acc_specializations.php,"التخصصات المحاسبية العشرة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",368,Finance/acc_routing_matrix.php,"مصفوفة التوجيه لمحاسبي التخصصات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",369,Finance/acc_backflow.php,"المرتجَع المالي للإدارات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",370,Finance/acc_approval_chain.php,"سلسلة الاعتماد الرباعية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",371,Finance/ctrl_quality_kpis.php,"مؤشرات جودة المحاسبة الاثنا عشر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",372,Finance/ctrl_supervision.php,"إشراف رئيس الحسابات على محاسبي التخصصات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",373,Finance/ctrl_role_migration.php,"ترحيل الأدوار المالية القديمة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",374,Finance/ctrl_doc_variance.php,"مخالفات الوثائق وحسمُها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",375,Finance/tre_authority_caps.php,"سقوف سلطة الالتزام والدفع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",376,Finance/tre_sod_matrix.php,"مصفوفة فصل الواجبات الثلاثة عشر",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",377,Audit/iaf_charter.php,"ميثاق المراجعة الداخلية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",378,Audit/iaf_independence.php,"إقرارات الاستقلال وتعارض المصالح",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",379,Audit/iaf_universe.php,"الكون الرقابي",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",380,Audit/iaf_plan.php,"خطة المراجعة السنوية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",381,Audit/iaf_engagements.php,"مهام المراجعة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",382,Audit/iaf_workpapers.php,"أوراق العمل والأدلة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",383,Audit/iaf_findings.php,"ملاحظات المراجعة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",384,Audit/iaf_responses.php,"ردود الإدارات على الملاحظات",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",385,Audit/iaf_action_plans.php,"خطط المعالجة ومتابعتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",386,Audit/iaf_closure.php,"محاضر الإغلاق",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",387,Audit/iaf_escalations.php,"المصعَّد إلى الجهة المشرفة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",388,Audit/iaf_reports.php,"تقارير المراجعة للجهة المشرفة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",389,Audit/iaf_access_log.php,"سجل اطّلاع المراجع الحساس",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",390,Audit/iaf_competencies.php,"اختصاصات المراجعة العشرون",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",391,Audit/iaf_authorities.php,"صلاحيات المراجع داخل النظام",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",392,Audit/iaf_quality.php,"تقييم جودة المراجعة الدوري",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",393,Finance/ctrl_authority_limits.php,"الحدود الصريحة — ما لا يملكه كل دور",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",394,Finance/tre_cycle_stages.php,"مراحل دورتي الدفع والقبض",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",395,Finance/tre_unit_roles.php,"الأدوار الثمانية داخل وحدة الخزينة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",396,Finance/ctrl_doc_registry.php,"سجل بنود الوثائق وتغطيتها",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",397,Finance/ctrl_dept_propagation.php,"الأحكام المنتشرة على الإدارات الست عشرة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",398,main/project_users.php,"إدارة المعاونين",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",399,main/project_users.php,"إدارة المعاونين",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",400,main/project_users.php,"إدارة المعاونين",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",401,main/project_users.php,"إدارة المعاونين",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",402,Approvals/requests.php,"إيكوبيشن | صندوق موافقاتي",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",403,Clients/client_profile.php,"إيكوبيشن | بطاقة العميل",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",404,Employees/employee_equipment_history.php,"إيكوبيشن | سجل قيادة السائق",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",405,Equipments/equipment_profile.php,"إيكوبيشن | بطاقة المعدة",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",406,Equipments/fleet_failures.php,"تقرير الأعطال",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",407,Financing/asset_disposal.php,"التصرف في الأصل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",408,Financing/operation_profile.php,"ملف عملية التمويل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",409,Maintenance/equipment_hours_preventive.php,"ساعاتُ المعدة والوقائية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",410,Maintenance/return_to_service.php,"العودة للخدمة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",411,Operations/sites_board.php,"لوحة المواقع",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",412,Operations/swap_request.php,"طلب تبديل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",413,Procurement/wh_returns.php,المرتجعات,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",414,Projects/project_profile.php,"إيكوبيشن | بطاقة المشروع",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",415,Reports/contract_report.php,contract_report,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",416,Reports/contractall.php,contractall,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",417,Reports/deliy.php,deliy,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",418,Reports/deriver.php,deriver,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",419,Reports/driverAndsupplerscontract.php,driverAndsupplerscontract,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",420,Reports/equipments_reports.php,equipments_reports,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",421,Reports/new_reports.php,new_reports,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",422,Reports/projects_reports.php,projects_reports,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",423,Reports/timesheet_reports.php,timesheet_reports,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",424,Reports/timesheetdeliy.php,"إيكوبيشن | تقرير الوحدات اليومية",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",425,Suppliers/showcontractsuppliers.php,showcontractsuppliers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",426,Suppliers/supplier_profile.php,"إيكوبيشن | بطاقة المورد",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",427,Suppliers/suppliers_details.php,suppliers_details,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",428,Tickets/inquiry.php,"الاستفسار عن بلاغ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",429,Tickets/intake_classify.php,"الاستقبال والتصنيف",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",430,Timesheet/aprovment.php,"إيكوبيشن | $typetext",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",431,Timesheet/timesheet_details.php,"تفاصيل الوحدة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",432,Timesheet/view_timesheet.php,"إيكوبيشن | سجل الوحدات اليومية",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",433,Transport/transfer_arrival.php,"الوصول والتسليم",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",434,Transport/transfer_order_form.php,"إيكوبيشن | أمر الترحيل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",435,main/dashboard.php,"Equipation | الرئيسية",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",436,main/global_search.php,"إيكوبيشن | البحث الموحد",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",437,main/soon.php,قريبًا,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",438,main/user_profile.php,"إيكوبيشن | بطاقة المستخدم",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",439,movement/add_drivers.php,"إيكوبيشن | مشغّلو المعدة",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",440,movement/client_tree.php,"إيكوبيشن | شجرة حسابات العميل",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",441,movement/move_oprators.php,"إيكوبيشن | غرفة عمليات التشغيل",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",442,Governance/gov_dept.php,"حوكمة الإدارة (عام)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
11,"مشغل اسطول",443,Equipments/select_project.php,"اختيار المشروع",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
11,"مشغل اسطول",444,Finance/daily_pricing_fin.php,"التسعير اليومي",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
12,"ادارة المبيعات",1,Clients/clients.php,العملاء,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",2,Projects/projects.php,المشاريع,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",3,main/users.php,الصلاحيات,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,no_grant
12,"ادارة المبيعات",4,Reports/reports.php,"مركز التقارير",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",5,Equipments/equipments_types.php,"أنواع المعدات",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",6,Reports/reports.php,"مركز التقارير",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",7,Employees/employees.php,الموظفون,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",8,Equipments/equipments_fleet.php,المعدات,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",9,Oprators/oprators.php,"شاشة التشغيل",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",10,Timesheet/timesheet_type.php,"تسجيل الوحدات",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",11,Settings/settings.php,الإعدادات,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",12,ActivityLogs/activity_logs.php,"سجل النشاط",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",14,main/project_users.php,"مشرفو الموردين",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",15,main/project_users.php,المشرفين,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",16,main/project_users.php,المشرفين,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",17,main/project_users.php,"إدارة المعاونين",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",18,main/project_users.php,المشرفين,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",20,Contracts/contracts.php,العقود,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",21,Contracts/contracts_details.php,"ملف عقد المشروع",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",22,Suppliers/suppliers.php,الموردون,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",23,Oprators/select_project.php,التشغيل,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",24,Settings/settings.php,الإعدادات,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",25,Suppliers/supplierscontracts.php,"عقود الموردين",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",26,Suppliers/supplierscontracts_details.php,"ملف عقد المورد",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",27,Equipments/equipments_drivers.php,المعدات,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",28,Reports/reports.php,"مركز التقارير",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",29,movement/project_drivers.php,"توزيع المشغّلين",1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",30,movement/movement_operations.php,الورديات,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,company,derived_from_4flags
12,"ادارة المبيعات",31,Reports/reports.php,"مركز التقارير",1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,company,derived_from_4flags
